Categories,close,%Change,EMA50,lagged EMA50,RSI,RSI-based MA,RSI-RSIMA,ATR,ADX,MACD,RP,RHODL,RR,MVRV-Z,SupplyP,MinerFeeRev%,Thermocap,AA,AVGFees,Puell,INVCAP,ASOPR,AccuTrend,NUPL,BTCINFLATION,Liveliness,NVT,CVDD,SP500,NASDAQ,POSNEG
4,48884.78,1.07%,54584.89,54817.55,40.01385,35.92739,4.086452,3265.823,36.31426,-2773.7,24448.65,6759.113,0.003231,1.956934,14390388,1.30E-02,3.48E+10,1051997,4.14E-05,1.004888,4.27E+11,0.99957,0.978944,0.508628,0.017162,0.617523,27.55616,12378.45,4709.85,15565.58,1
4,46859.46,1.50%,53713.13,53992.87,37.19727,35.6008,1.596474,3034.168,38.29796,-2770.26,24428.93,6479.078,0.003114,1.809701,13609999,1.09E-02,3.49E+10,871404,3.68E-05,0.881048,4.27E+11,0.996917,0.876507,0.488782,0.015566,0.617388,30.0513,12407.19,#N/A,#N/A,1
4,46926.07,0.51%,53182.25,53437.6,37.71228,36.09004,1.622234,2884.494,38.73218,-2635.6,24410.91,6184.221,0.00309,1.798885,13648947,1.21E-02,3.50E+10,1008974,4.12E-05,0.984568,4.26E+11,0.983074,0.875707,0.487982,0.017527,0.617173,32.31738,12418.48,4568.02,14980.94,1
4,48914.7,4.24%,53014.89,53182.25,44.47731,36.71498,7.762334,2870.906,37.99807,-2378.58,24433.7,6126.273,0.003215,1.963388,14580115,1.17E-02,3.51E+10,1008682,3.91E-05,1.145363,4.27E+11,1.011957,0.982262,0.509507,0.019615,0.61709,24.22365,12426.42,4649.23,15341.09,1
4,50842.2,4.60%,52763.67,52842.1,50.56147,38.72533,11.83615,2791.772,35.4699,-1811.69,24464.31,5771.546,0.003248,2.093801,15156771,1.14E-02,3.52E+10,984080,3.76E-05,1.094345,4.27E+11,1.012257,0.97225,0.526411,0.018506,0.616971,35.50189,12455.14,4725.79,15653.37,1
4,50851.38,0.02%,52688.68,52763.67,50.58816,40.19839,10.38976,2694.721,33.65062,-1506.04,24487.55,5603.234,0.003371,2.095849,15056438,1.26E-02,3.52E+10,983337,4.63E-05,1.127778,4.28E+11,1.015525,0.977488,0.526813,0.018383,0.616905,32.61876,12458.76,#N/A,#N/A,1
4,50801.79,0.74%,52529.52,52600.04,50.49618,41.81704,8.679144,2519.594,30.89819,-1064.11,24489.56,5961.187,0.003298,2.095042,15053975,9.17E-03,3.53E+10,765412,3.91E-05,0.981494,4.28E+11,1.001781,0.745402,0.526237,0.016295,0.616681,56.22233,12475.05,#N/A,#N/A,1
4,47122.08,1.40%,51845.67,52038.47,40.46898,43.21136,-2.74238,2454.839,29.53545,-1204.79,24475.52,4481.359,0.003072,1.800599,13514999,2.32E-02,3.55E+10,978725,7.21E-05,0.81367,4.27E+11,1.000426,0.830536,0.490213,0.014455,0.616453,19.66102,12525.31,4778.73,15741.56,1
4,47733.43,3.29%,51472.12,51624.72,43.97201,43.92288,0.049132,2436.523,29.14547,-1253.55,24484.69,4376.677,0.003061,1.823168,13841525,8.59E-03,3.56E+10,694375,4.99E-05,1.174077,4.28E+11,1.004751,0.819794,0.494641,0.020958,0.616633,69.94196,12560.86,#N/A,#N/A,1
4,41684.84,0.29%,49653.15,49978.39,29.5623,39.06706,-9.50476,2358.32,34.7739,-2151.76,24348.38,3315.283,0.002675,1.379118,12826671,1.07E-02,3.58E+10,814244,4.33E-05,0.867894,4.25E+11,0.985605,0.605662,0.426824,0.01751,0.61609,46.80153,12617.11,#N/A,#N/A,1
4,41876.52,0.46%,49348.19,49653.15,30.54051,37.64166,-7.10115,2305.696,35.7006,-2238.7,24344.11,3136.762,0.002683,1.381191,12898515,8.85E-03,3.59E+10,754003,3.75E-05,0.853973,4.25E+11,0.991312,0.486498,0.429204,0.017142,0.615966,70.35396,12619.65,#N/A,#N/A,1
4,42753.44,2.22%,48806.08,49053.12,35.43731,35.86131,-0.424,2293.038,37.46848,-2221.95,24320.34,2776.226,0.002692,1.453174,13113551,1.17E-02,3.60E+10,957020,4.22E-05,0.965387,4.24E+11,0.991496,0.659693,0.440608,0.019226,0.615782,27.55768,12632.51,4713.07,15153.45,1
4,43920.37,2.73%,48614.48,48806.08,41.17706,36.0931,5.083955,2263.794,37.02366,-2053.77,24336.84,2725.402,0.00275,1.543117,13418864,1.32E-02,3.60E+10,965914,4.29E-05,0.868062,4.25E+11,1.011254,0.628949,0.455681,0.016894,0.615707,25.4136,12643.27,4726.35,15188.39,1
4,43090.72,1.20%,48170.56,48377.9,39.55181,35.95483,3.596976,2216.101,36.54386,-1904.02,24322.68,2227.846,0.002713,1.47099,13173315,9.64E-03,3.61E+10,982328,3.57E-05,0.980456,4.24E+11,0.993785,0.578438,0.445479,0.019346,0.615463,30.16169,12650.37,4662.85,14893.75,1
4,43098.2,0.02%,47971.64,48170.56,39.58904,35.64176,3.947278,2146.525,36.16042,-1802.31,24326.37,2167.482,0.002732,1.477137,13183732,7.11E-03,3.61E+10,820635,3.17E-05,1.031493,4.24E+11,1.004247,0.437598,0.446642,0.020205,0.61531,48.51364,12651.21,#N/A,#N/A,1
4,43104.34,0.01%,47780.77,47971.64,39.62191,35.41973,4.202182,2057.29,35.80438,-1701.59,24327.93,2123.31,0.002725,1.469802,13144670,5.79E-03,3.62E+10,765413,2.95E-05,1.086327,4.24E+11,1.001014,0.177905,0.445629,0.021311,0.615134,56.87445,12652.9,#N/A,#N/A,1
4,42369.74,0.36%,47358.98,47562.62,37.43111,35.06389,2.367221,1982.508,36.13265,-1621.19,24291.66,2084.689,0.002643,1.412028,13068445,1.10E-02,3.63E+10,906734,3.58E-05,0.821259,4.24E+11,0.988086,0.178194,0.436684,0.016521,0.614908,34.43102,12665.32,4577.11,14506.9,1
4,36282.47,3.47%,45644.22,46026.33,26.81347,33.79318,-6.97971,2291.534,39.71819,-2576.38,24059.39,2519.224,0.002215,0.960275,11832739,8.65E-03,3.64E+10,757195,3.77E-05,0.716275,4.19E+11,0.983997,0.127505,0.348154,0.017129,0.614738,32.70014,12715.84,#N/A,#N/A,1
4,36693.32,1.13%,45293.2,45644.22,28.93094,33.68711,-4.75617,2459.374,41.29727,-2644.98,24011.64,2568.878,0.002192,0.984381,12005386,1.23E-02,3.65E+10,965189,4.30E-05,0.755917,4.18E+11,0.970366,0.322504,0.356615,0.018232,0.614664,14.24461,12725.27,4410.13,13855.13,1
4,36980,0.78%,44967.19,45293.2,30.4432,33.33038,-2.88719,2416.823,42.75921,-2645.71,24009.15,2541.694,0.002277,1.004778,12154315,1.13E-02,3.65E+10,887082,4.10E-05,0.795988,4.18E+11,0.995139,0.432188,0.361735,0.018476,0.614654,18.63311,12738.32,4356.45,13539.29,1
4,37188.37,0.94%,44355.95,44648.5,32.11742,32.18368,-0.06626,2386.355,43.40986,-2555.11,23975.23,2406.529,0.002262,1.024267,12235711,1.40E-02,3.66E+10,904115,4.55E-05,0.683977,4.18E+11,0.982356,0.480812,0.366135,0.015902,0.614561,16.97096,12751.82,4326.51,13352.78,1
4,37741.9,1.49%,44096.57,44355.95,35.30619,31.88042,3.425762,2348.848,43.19576,-2425.32,23945.85,2310.53,0.002301,1.074794,12473520,1.29E-02,3.66E+10,946247,4.74E-05,0.818031,4.17E+11,0.980422,0.427918,0.377681,0.018719,0.614532,17.4182,12755.89,4431.85,13770.57,1
4,38191.1,1.19%,43864.99,44096.57,37.85735,31.75673,6.100613,2284.532,42.45543,-2260.15,23904.89,2309.589,0.002346,1.105595,12661979,1.31E-02,3.66E+10,821823,5.34E-05,0.808075,4.16E+11,0.97187,0.285459,0.384451,0.018105,0.614429,22.36766,12762.98,#N/A,#N/A,1
4,38491.93,1.56%,43429.58,43631.12,40.33962,31.83061,8.509014,2190.547,41.41224,-1953.29,23875.1,2405.658,0.002323,1.131573,12938145,1.44E-02,3.67E+10,994215,4.95E-05,0.771027,4.16E+11,0.992469,0.127853,0.390336,0.017368,0.614247,23.64686,12769.93,4515.55,14239.88,1
4,38716.88,0.58%,43244.77,43429.58,41.6627,32.13287,9.529829,2125.399,40.6603,-1776.12,24005.46,2761.718,0.002382,1.14637,12937713,1.50E-02,3.67E+10,1055745,5.39E-05,0.850289,4.18E+11,1.083639,0.613437,0.39208,0.018715,0.616604,18.16761,13034.43,4546.54,14346,1
4,37329.91,1.10%,42774.64,42996.87,37.44115,32.54001,4.901138,2070.594,40.52575,-1695.14,23973.08,2581.219,0.002268,1.012377,12128055,1.14E-02,3.68E+10,928406,4.00E-05,0.774558,4.17E+11,0.98724,0.530143,0.36397,0.017855,0.617035,24.62599,13041.57,4477.44,13878.82,1
4,42415.16,2.44%,42666.94,42677.22,58.60693,39.72008,18.88686,2130.084,32.92029,-619.53,24027.65,2188.339,0.002548,1.422337,13921823,1.04E-02,3.69E+10,903487,4.69E-05,0.929606,4.18E+11,1.000596,0.154984,0.443529,0.018956,0.616745,36.34173,13050.43,#N/A,#N/A,1
4,43868.07,3.43%,42714.04,42666.94,62.88878,42.14564,20.74314,2181.807,31.7775,-227.964,24069.34,2225.733,0.002635,1.535027,14076951,1.68E-02,3.70E+10,928016,5.55E-05,0.840019,4.19E+11,1.015726,0.293721,0.461703,0.016505,0.616637,12.46191,13059.93,4483.87,14015.67,1
4,44085.59,0.50%,42767.83,42714.04,63.49757,44.50666,18.99091,2228.196,31.10817,98.76865,24088.93,1908.286,0.002676,1.546908,14114442,1.48E-02,3.70E+10,1017018,5.24E-05,0.967084,4.20E+11,1.011522,0.47752,0.463549,0.018709,0.6166,20.78296,13067.39,4521.54,14194.45,1
4,44416.35,0.75%,42832.48,42767.83,64.45251,46.95986,17.49265,2191.179,30.48665,380.0154,24103.83,1872.582,0.002675,1.562971,14156749,1.64E-02,3.70E+10,1001233,5.49E-05,0.882635,4.20E+11,1.008715,0.422723,0.466071,0.016993,0.61652,24.80062,13073.94,4587.18,14490.37,1
4,42548.71,1.13%,42779.26,42788.67,55.16633,53.69858,1.467756,1998.195,26.22383,528.1221,24145.44,1942.037,0.002548,1.423587,13646827,1.15E-02,3.73E+10,897280,4.51E-05,0.925518,4.21E+11,0.998219,0.416404,0.443198,0.01858,0.616034,24.14525,13106.75,4401.67,13790.92,1
4,44583.52,4.78%,42850.02,42779.26,62.58233,55.19284,7.389488,2022.801,26.11733,695.2448,24173.66,1921.946,0.002642,1.544504,14404407,1.13E-02,3.73E+10,1014976,4.56E-05,1.100542,4.21E+11,1.021801,0.58773,0.467509,0.021279,0.615921,28.13067,13113.53,4471.07,14139.76,1
4,40101.94,0.30%,42586.87,42688.29,44.17483,55.79739,-11.6226,1989.966,22.15164,144.3331,24144.65,1555.266,0.002397,1.223116,13099070,7.33E-03,3.75E+10,851743,3.12E-05,0.856836,4.20E+11,0.997368,0.343808,0.408882,0.018086,0.615518,30.57021,13132.23,#N/A,#N/A,1
4,38251.48,3.32%,42055.26,42210.51,40.55607,50.75521,-10.1991,2055.624,22.68927,-596.231,24096.53,1375.166,0.002226,1.091262,12389180,9.54E-03,3.76E+10,900493,3.52E-05,0.818228,4.19E+11,0.98508,0.051791,0.382193,0.018451,0.615396,22.81113,13158.21,4304.76,13381.52,1
4,38347.3,2.90%,41729.48,41867.53,42.41995,47.60214,-5.18219,2305.39,23.45402,-835.87,24070.08,1175.314,0.002143,1.08964,12455890,1.23E-02,3.76E+10,951767,4.03E-05,0.687854,4.19E+11,0.978665,0.015633,0.382755,0.016002,0.61532,16.13917,13176.18,4288.7,13473.58,1
4,39238.48,2.32%,41631.79,41729.48,45.98331,46.98642,-1.00311,2262.117,24.29166,-795.991,24066.98,1269.692,0.002298,1.15859,12943887,1.35E-02,3.77E+10,935862,4.42E-05,0.750609,4.19E+11,0.996092,0.077779,0.39717,0.016246,0.615274,18.85075,13184.93,4384.65,13694.62,1
4,44439.95,2.89%,41572.27,41455.22,61.35559,45.67531,15.68029,2558.503,22.33958,-53.0223,24151.27,2127.207,0.002564,1.540673,14573755,1.88E-02,3.78E+10,1060620,6.93E-05,1.019962,4.20E+11,1.016222,0.36302,0.464986,0.01967,0.615708,12.78075,13278.5,4306.26,13532.46,1
4,39402.43,0.60%,41510.22,41596.25,46.238,46.64902,-0.41101,2496.305,20.18758,1.178282,24156.07,2121.124,0.002287,1.159823,12706302,1.44E-02,3.79E+10,810397,5.00E-05,0.697401,4.20E+11,0.995365,0.144401,0.39792,0.014897,0.615588,31.06945,13315.28,#N/A,#N/A,1
4,38749.38,1.99%,41157.18,41255.46,45.24292,47.88065,-2.63773,2367.424,21.57374,-426.359,24147.41,1464.852,0.002246,1.107288,12339096,1.13E-02,3.80E+10,956336,4.14E-05,0.830735,4.20E+11,1.002427,0.19479,0.387416,0.017949,0.615448,38.75331,13343.6,4170.7,12795.55,1
4,38813.02,0.21%,40939.2,41025.99,46.1931,49.48818,-3.29508,2392.912,17.59443,-398.483,24158.99,1395.254,0.002259,1.124554,12423138,8.02E-03,3.82E+10,809421,3.50E-05,0.888145,4.20E+11,1.00192,0.111752,0.390393,0.018925,0.615804,55.1702,13421.72,#N/A,#N/A,1
4,39674.17,4.98%,40771.05,40815.82,49.32031,49.01243,0.307876,2346.078,16.76725,-456.061,24156.49,1356.569,0.002231,1.172144,13151675,1.07E-02,3.83E+10,927612,3.97E-05,0.864018,4.20E+11,0.996922,0.057504,0.400968,0.018556,0.615562,32.69449,13429.09,4173.11,12581.22,1
4,41127.97,4.66%,40729.55,40713.29,53.50991,47.64807,5.861839,2344.793,15.44101,-262.543,24173.63,1277.289,0.00231,1.28047,13547575,1.04E-02,3.83E+10,1011725,3.70E-05,0.911345,4.21E+11,1.013129,0.207214,0.422772,0.018799,0.615425,21.59842,13451.51,4357.86,13436.55,1
4,41774.98,2.01%,40778.87,40738.21,55.29514,48.22211,7.073028,2247.651,14.50911,21.92094,24174.11,1251.001,0.002345,1.330933,14125119,1.17E-02,3.84E+10,985409,4.06E-05,0.856555,4.21E+11,1.006459,0.495249,0.432064,0.017329,0.615556,27.81897,13481.08,4463.12,13893.84,1
4,42232.26,1.09%,40835.86,40778.87,56.58837,48.96143,7.626949,2150.97,14.3422,185.6596,24183.95,1268.856,0.002392,1.361303,14267926,8.24E-03,3.85E+10,880579,3.32E-05,0.951295,4.21E+11,1.008944,0.458936,0.43682,0.018796,0.615444,44.37278,13485.82,#N/A,#N/A,1
4,42378.26,3.32%,40919.54,40860,56.50818,51.12027,5.387911,2058.937,13.22608,369.9125,24213.56,1307.134,0.002414,1.368749,14081192,1.15E-02,3.86E+10,933695,4.09E-05,0.929459,4.21E+11,1.015493,0.517014,0.438313,0.018059,0.615081,22.01468,13496.32,4511.61,14108.82,1
4,42899.71,1.23%,40997.19,40919.54,58.06942,51.37303,6.696392,2002.596,13.48219,499.6484,24221.33,1273.311,0.002399,1.404297,14397929,1.18E-02,3.86E+10,966656,4.10E-05,0.902725,4.21E+11,1.003874,0.551712,0.445167,0.017569,0.614979,27.41562,13501.52,4456.24,13922.6,1
4,44012.29,2.59%,41115.43,40997.19,61.26446,52.34328,8.921181,1974.805,14.32813,684.3522,24248.72,1238.543,0.002456,1.484256,14703310,1.26E-02,3.86E+10,953657,4.33E-05,0.912621,4.22E+11,1.010944,0.668575,0.457963,0.017324,0.614884,18.78512,13506.41,4520.16,14191.84,1
4,44331.85,0.73%,41241.57,41115.43,62.15642,53.50085,8.655562,1942.684,15.51541,846.7562,24371.3,1310.244,0.002505,1.5047,14728291,1.31E-02,3.87E+10,1076490,4.44E-05,1.017678,4.24E+11,1.068898,0.875444,0.460347,0.018912,0.615032,16.64961,13591.81,4543.06,14169.3,1
4,44539.42,0.47%,41370.89,41241.57,62.75632,54.68394,8.072381,1856.027,16.61789,980.9044,24377.16,1287.503,0.002507,1.516961,14888631,8.07E-03,3.87E+10,830300,3.55E-05,1.053957,4.24E+11,1.005209,0.713493,0.461885,0.019523,0.6155,42.19602,13597.69,#N/A,#N/A,1
4,47144.92,0.63%,41803.77,41585.76,69.3759,57.91384,11.46206,1879.708,20.65026,1486.322,24480.88,1443.33,0.002661,1.708059,14895063,1.08E-02,3.88E+10,1044765,3.69E-05,1.111019,4.26E+11,1.038599,0.637565,0.488703,0.019277,0.615305,17.33581,13612.18,4575.52,14354.9,1
4,47454.19,0.66%,42025.35,41803.77,70.10114,59.47415,10.62699,1855.153,22.58674,1672.04,24530.1,1494.673,0.00267,1.723356,15123120,1.04E-02,3.89E+10,961641,3.47E-05,1.060953,4.27E+11,1.031175,0.781072,0.492223,0.018297,0.615356,23.71376,13669.76,4631.6,14619.64,1
4,46296.34,1.69%,42507.74,42353.1,62.35144,61.51529,0.836151,1896.608,24.38907,1688.722,24565.21,1437.639,0.002544,1.624851,14675194,2.18E-02,3.90E+10,1067806,6.91E-05,0.950679,4.28E+11,1.008463,0.662312,0.477959,0.017073,0.615508,18.34013,13693.38,4545.86,14261.5,1
4,46422.16,1.30%,42786.28,42637.88,61.96048,62.38807,-0.42758,1876.861,24.30473,1600.413,24578.07,1421.483,0.002577,1.63112,14899430,1.19E-02,3.91E+10,803707,4.63E-05,0.955706,4.28E+11,1.006029,0.38007,0.479718,0.016827,0.615333,43.09872,13700.65,#N/A,#N/A,1
4,46596.83,0.38%,42935.71,42786.28,62.53668,63.12671,-0.59003,1869.233,23.9701,1578.472,24588.72,1380.965,0.002557,1.6539,14989458,1.26E-02,3.91E+10,983624,4.56E-05,1.079597,4.28E+11,1.007266,0.570865,0.481452,0.019148,0.61525,36.11015,13716.49,4582.64,14532.55,1
4,43452.18,0.66%,43057.73,43041.63,47.97182,61.38784,-13.416,1852.812,21.0276,932.7228,24559.08,1224.014,0.0024,1.415247,13925037,1.15E-02,3.92E+10,937791,3.73E-05,0.89338,4.28E+11,0.990514,0.671143,0.445326,0.016702,0.615088,16.25642,13737.09,4500.21,13897.3,1
4,42766.93,1.19%,43016.35,43026.53,45.8323,58.85012,-13.0178,1772.618,19.57563,463.4067,24548.89,1121.471,0.002337,1.354184,13710104,8.45E-03,3.93E+10,805907,3.50E-05,0.969349,4.27E+11,0.994334,0.384469,0.435791,0.018532,0.614892,41.33296,13743.38,#N/A,#N/A,1
4,40086.23,1.39%,42739.52,42847.82,38.00155,52.33353,-14.332,1832.698,19.35043,-351.229,24535.42,1028.837,0.002188,1.163296,12622499,1.11E-02,3.94E+10,994144,3.84E-05,0.914763,4.27E+11,1.007576,0.422274,0.399553,0.018529,0.614731,10.91265,13775.96,4397.45,13371.57,1
4,41146.68,2.65%,42677.06,42739.52,42.83064,50.53629,-7.70564,1846.14,19.07225,-454.247,24540.57,990.5492,0.002213,1.233939,12999353,1.34E-02,3.95E+10,944515,4.29E-05,0.850879,4.27E+11,0.998684,0.426003,0.41391,0.016941,0.614712,10.0785,13782.69,4446.59,13643.59,1
4,40554.58,1.50%,42491.23,42570.27,41.85637,47.58328,-5.72691,1797.534,18.57408,-703.611,24561.69,984.7009,0.002192,1.172065,12877914,8.79E-03,3.95E+10,891111,3.54E-05,0.834645,4.27E+11,0.999684,0.379336,0.404477,0.016695,0.615018,15.03147,13831.74,#N/A,#N/A,1
4,40803.58,2.82%,42243.11,42301.86,44.35809,43.30626,1.051828,1733.954,19.17502,-849.363,24553.21,946.0306,0.002152,1.208979,13070316,1.01E-02,3.96E+10,927618,3.46E-05,0.800095,4.27E+11,0.994822,0.019371,0.408849,0.016205,0.614564,10.98816,13832.27,4391.69,13332.36,1
4,41503.85,1.72%,42214.12,42243.11,47.48061,42.64364,4.836973,1695.883,19.17316,-767.335,24562.51,952.3131,0.002223,1.256351,13378502,1.19E-02,3.97E+10,945350,3.43E-05,0.76662,4.27E+11,1.002908,0.124415,0.418181,0.014986,0.614494,15.2816,13838.87,4462.21,13619.66,1
4,40439.22,2.47%,41769.63,41823.93,45.2102,42.09498,3.115215,1700.271,22.33498,-824.464,24578.28,979.5658,0.002102,1.152619,12633856,1.25E-02,3.99E+10,1003040,4.62E-05,0.959381,4.28E+11,0.985754,0.0574,0.398457,0.019617,0.614339,4.069988,13911.21,4296.12,13004.85,1
4,39251.11,2.98%,41533.12,41626.27,42.3624,41.95727,0.405127,1786.17,24.92724,-956.21,24549.26,909.1767,0.002076,1.083658,12216946,1.04E-02,4.00E+10,966324,3.89E-05,0.995508,4.27E+11,0.995184,0.095672,0.384985,0.020594,0.614138,4.745167,13919.96,4183.96,12488.93,1
4,39743.22,1.25%,41462.93,41533.12,44.72495,42.3563,2.368648,1766.884,24.94849,-906.763,24549.65,812.7079,0.002115,1.120512,12599303,1.35E-02,4.00E+10,1010344,4.09E-05,0.789724,4.27E+11,1.000079,0.044995,0.392945,0.015953,0.614039,4.411009,13926.84,4287.5,12871.53,1
4,38473.05,2.20%,41097.91,41205.04,41.64356,42.17689,-0.53333,1694.318,27.04154,-1046.72,24510.57,806.1262,0.002024,1.029629,11744540,7.43E-03,4.01E+10,833207,3.37E-05,0.962085,4.26E+11,0.990607,0,0.373869,0.020223,0.613793,12.94904,13940.74,#N/A,#N/A,1
4,38510.89,0.10%,40996.46,41097.91,41.83604,41.99674,-0.16071,1654.743,27.18249,-1030.96,24478.46,869.1152,0.002053,1.035776,11689978,1.05E-02,4.02E+10,975505,3.91E-05,0.937761,4.26E+11,0.976445,0.072981,0.375539,0.019366,0.613666,7.893976,13957.4,4155.38,12536.02,1
4,31002.39,3.07%,39300.05,39638.73,28.59176,37.92129,-9.32953,2034.357,33.1853,-2257.09,24173.33,868.6844,0.001647,0.50243,10280894,1.79E-02,4.04E+10,978983,6.24E-05,0.736856,4.20E+11,0.962087,0.474742,0.234038,0.018503,0.613546,3.783906,14031.49,4001.05,11737.67,1
4,29232.18,1.00%,38141.1,38504.72,26.6587,34.322,-7.6633,2387.651,39.76215,-2971.87,23925.12,1023.892,0.00158,0.392471,10199949,3.21E-02,4.05E+10,1034811,0.000117,0.710464,4.15E+11,0.97826,0.904058,0.196948,0.018379,0.614029,4.390897,14098.61,4023.89,11805,1
4,30041.88,2.77%,37823.48,38141.1,30.54445,33.83006,-3.2856,2340.19,41.30438,-2977.49,23953.42,1054.889,0.001538,0.451641,10589057,2.82E-02,4.05E+10,1095411,8.82E-05,0.641685,4.16E+11,1.019428,0.899431,0.218385,0.017037,0.614585,6.905553,14144.21,#N/A,#N/A,1
4,31290.05,4.15%,37567.27,37823.48,36.15954,33.43834,2.721196,2314.626,41.79607,-2848.39,23951.24,1040.767,0.001575,0.539923,11038235,2.09E-02,4.06E+10,1020330,6.92E-05,0.569372,4.15E+11,0.994792,0.929791,0.248427,0.014724,0.614722,18.2755,14144.4,#N/A,#N/A,1
4,30412.12,1.92%,36995.52,37264.23,35.36116,32.53975,2.821416,2239.59,42.88187,-2738.52,23909.24,929.1901,0.001581,0.479706,10867791,2.02E-02,4.06E+10,1032046,6.79E-05,0.69142,4.15E+11,0.987451,1,0.228608,0.017766,0.614561,13.03819,14157.63,4088.85,11984.52,1
4,29408.26,0.87%,35869.83,36133.57,36.63558,31.34636,5.28922,2082.97,45.0306,-2514.31,23812.95,583.5159,0.001527,0.413457,10420993,1.41E-02,4.07E+10,782486,5.34E-05,0.615667,4.13E+11,0.987768,0.942016,0.205275,0.016301,0.6145,43.89389,14178.47,#N/A,#N/A,1
4,30260.87,2.90%,35649.87,35869.83,40.20343,31.94987,8.253561,2023.251,44.47651,-2351.68,23812.71,572.9869,0.001549,0.47914,11002712,1.50E-02,4.07E+10,747920,5.57E-05,0.564182,4.13E+11,0.997882,0.93602,0.229294,0.014719,0.614379,40.11503,14177.39,#N/A,#N/A,1
4,29626.44,1.87%,35166.22,35392.33,39.42318,33.62626,5.796924,1948.179,43.9149,-2174.79,23778.94,600.908,0.001522,0.430607,10674651,2.11E-02,4.08E+10,844589,6.86E-05,0.54659,4.12E+11,0.985993,1,0.212764,0.014475,0.614201,14.27615,14184.45,3941.48,11264.45,1
4,29008.99,1.44%,34263.13,34477.59,38.5044,36.7855,1.718893,1741.714,43.37212,-1861.99,23702.64,603.863,0.001495,0.393964,10424182,1.26E-02,4.09E+10,789012,5.22E-05,0.6652,4.11E+11,0.99422,0.967746,0.198373,0.017879,0.613945,37.06394,14197.82,#N/A,#N/A,1
4,29447.07,1.51%,34074.27,34263.13,40.78455,37.11586,3.668691,1670.175,43.00307,-1738.18,23701.96,599.0346,0.001507,0.420089,10665009,1.06E-02,4.09E+10,753273,4.80E-05,0.675019,4.11E+11,0.99766,0.924439,0.209135,0.018,0.613809,53.16218,14199.01,#N/A,#N/A,1
4,31784.05,0.23%,33895.43,33981.61,51.20367,39.53871,11.66496,1721.189,37.20888,-1185.48,23728.27,687.0058,0.001637,0.594302,11613286,1.48E-02,4.10E+10,996945,4.96E-05,0.720274,4.11E+11,1.011124,1,0.268171,0.017632,0.6137,14.93829,14213.35,4132.15,12081.39,1
4,30433.75,2.17%,33604.95,33734.38,46.3854,40.98997,5.39543,1738.6,34.50955,-1024.24,23640.75,744.2681,0.001548,0.50035,11127171,2.44E-02,4.10E+10,953104,7.37E-05,0.585567,4.09E+11,0.947111,0.997359,0.238256,0.015076,0.613753,21.06192,14242.46,4176.82,12316.9,1
4,29843.18,0.58%,33309.2,33450.67,44.45336,42.12558,2.327782,1631.595,32.58757,-937.555,23597.96,747.3157,0.001528,0.453177,10774051,1.43E-02,4.11E+10,776377,5.76E-05,0.644305,4.09E+11,0.961664,0.962471,0.223398,0.016777,0.613841,48.43401,14255.5,#N/A,#N/A,1
4,29901.54,0.20%,33175.56,33309.2,44.73746,42.44944,2.288017,1561.68,31.52,-881.387,23591.42,752.7258,0.001532,0.463386,10857580,1.03E-02,4.11E+10,738321,4.70E-05,0.679224,4.09E+11,0.985591,0.905932,0.225524,0.017628,0.613747,74.64191,14255,#N/A,#N/A,1
4,31343.61,4.82%,33103.72,33175.56,51.35769,43.46822,7.88947,1584.315,29.40999,-712.299,23583.53,741.5605,0.001604,0.568535,11518351,1.34E-02,4.11E+10,953759,4.73E-05,0.731302,4.08E+11,0.990779,0.952144,0.262068,0.018115,0.613626,34.01311,14258.19,4121.43,12061.37,1
4,22562.33,2.00%,31139.29,31489.37,26.03652,40.03297,-13.9965,1925.34,32.04882,-2025.13,22907.54,809.58,0.00109,-0.02818,10242838,2.44E-02,4.14E+10,1066750,8.70E-05,0.551676,3.95E+11,0.905243,0.979353,0.004675,0.019935,0.613896,2.146851,14345.58,3789.99,11099.15,1
4,20447.86,0.37%,30314.33,30717.05,22.67451,36.81052,-14.136,1924.751,35.98142,-2610.65,22748.51,853.7668,0.001055,-0.16352,9499760,3.13E-02,4.14E+10,878369,8.67E-05,0.350772,3.92E+11,0.941957,1,-0.08948,0.013003,0.614586,2.867106,14399.65,3674.84,10798.35,1
4,20696.96,0.72%,28820.59,29152.17,29.56945,30.8553,-1.28584,1983.343,42.99978,-2916.99,22570.26,760.3603,0.001068,-0.14097,10127457,1.71E-02,4.15E+10,913653,6.41E-05,0.494561,3.89E+11,0.972518,1,-0.06738,0.018102,0.614901,6.966465,14414.76,3764.79,11069.3,1
4,21223.72,0.57%,27911.5,28184.47,34.75186,28.22102,6.530838,1805.049,44.83392,-2644.83,22490.5,600.2294,0.001071,-0.08964,10578200,1.97E-02,4.15E+10,882642,6.36E-05,0.42786,3.88E+11,0.978647,0.997407,-0.03627,0.015546,0.614761,7.491303,14422.33,3911.74,11607.62,1
